,ANO_EJE,MES_EJE,TIPO_GOBIERNO,TIPO_GOBIERNO_NOMBRE,SECTOR,SECTOR_NOMBRE,PLIEGO,PLIEGO_NOMBRE,SEC_EJEC,EJECUTORA,EJECUTORA_NOMBRE,DEPARTAMENTO_EJECUTORA,DEPARTAMENTO_EJECUTORA_NOMBRE,PROVINCIA_EJECUTORA,PROVINCIA_EJECUTORA_NOMBRE,DISTRITO_EJECUTORA,DISTRITO_EJECUTORA_NOMBRE,SEC_FUNC,PROGRAMA_PPTO,PROGRAMA_PPTO_NOMBRE,TIPO_ACT_PROY,PRODUCTO_PROYECTO,PRODUCTO_PROYECTO_NOMBRE,ACTIVIDAD_ACCION_OBRA,ACTIVIDAD_ACCION_OBRA_NOMBRE,FUNCION,FUNCION_NOMBRE,DIVISION_FUNCIONAL,DIVISION_FUNCIONAL_NOMBRE,GRUPO_FUNCIONAL,GRUPO_FUNCIONAL_NOMBRE,META,FINALIDAD,META_NOMBRE,DEPARTAMENTO_META,DEPARTAMENTO_META_NOMBRE,FUENTE_FINANC,FUENTE_FINANC_NOMBRE,RUBRO,RUBRO_NOMBRE,TIPO_RECURSO,TIPO_RECURSO_NOMBRE,CATEG_GASTO,CATEG_GASTO_NOMBRE,TIPO_TRANSACCION,GENERICA,GENERICA_NOMBRE,SUBGENERICA,SUBGENERICA_NOMBRE,SUBGENERICA_DET,SUBGENERICA_DET_NOMBRE,ESPECIFICA,ESPECIFICA_NOMBRE,ESPECIFICA_DET,ESPECIFICA_DET_NOMBRE,MONTO_PIA,MONTO_PIM,MONTO_CERTIFICADO,MONTO_COMPROMETIDO_ANUAL,MONTO_COMPROMETIDO,MONTO_DEVENGADO,MONTO_GIRADO
37010,2020,3,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL ASCENSION,301831,18,MUNICIPALIDAD DISTRITAL ASCENSION,9,HUANCAVELICA,1,HUANCAVELICA,18,HUANCAVELICA,64,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",23,PROTECCION SOCIAL,51,ASISTENCIA SOCIAL,115,PROTECCION DE POBLACIONES EN RIESGO,1,290093,SENSIBILIZACION Y COMUNICACION DEL RIESGO,9,HUANCAVELICA,5,RECURSOS DETERMINADOS,7,FONDO DE COMPENSACION MUNICIPAL,0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,2,CONTRATACION DE SERVICIOS,5,ALQUILERES DE MUEBLES E INMUEBLES,1,ALQUILERES DE MUEBLES E INMUEBLES,2,DE VEHICULOS,0,0,3000.0,0.0,0.0,0.0,0.0
37011,2020,7,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL ASCENSION,301831,18,MUNICIPALIDAD DISTRITAL ASCENSION,9,HUANCAVELICA,1,HUANCAVELICA,18,HUANCAVELICA,64,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",23,PROTECCION SOCIAL,51,ASISTENCIA SOCIAL,115,PROTECCION DE POBLACIONES EN RIESGO,1,290093,SENSIBILIZACION Y COMUNICACION DEL RIESGO,9,HUANCAVELICA,5,RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,6,REPUESTOS Y ACCESORIOS,1,REPUESTOS Y ACCESORIOS,4,DE SEGURIDAD,0,0,0.0,1360.0,0.0,0.0,0.0
37012,2020,5,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL ASCENSION,301831,18,MUNICIPALIDAD DISTRITAL ASCENSION,9,HUANCAVELICA,1,HUANCAVELICA,18,HUANCAVELICA,66,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",23,PROTECCION SOCIAL,51,ASISTENCIA SOCIAL,114,DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,1,290093,SENSIBILIZACION Y COMUNICACION DEL RIESGO,9,HUANCAVELICA,4,DONACIONES Y TRANSFERENCIAS,13,DONACIONES Y TRANSFERENCIAS,0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,1,ALIMENTOS Y BEBIDAS,1,ALIMENTOS Y BEBIDAS,1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,0,0,0.0,458.92,0.0,0.0,0.0
37013,2020,7,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL ASCENSION,301831,18,MUNICIPALIDAD DISTRITAL ASCENSION,9,HUANCAVELICA,1,HUANCAVELICA,18,HUANCAVELICA,64,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",23,PROTECCION SOCIAL,51,ASISTENCIA SOCIAL,115,PROTECCION DE POBLACIONES EN RIESGO,1,290093,SENSIBILIZACION Y COMUNICACION DEL RIESGO,9,HUANCAVELICA,5,RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",13,SUBCUENTA- PLAN DE INCENTIVOS A LA MEJORA DE LA GESTION Y MODERNIZACION MUNICIPAL,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,6,REPUESTOS Y ACCESORIOS,1,REPUESTOS Y ACCESORIOS,4,DE SEGURIDAD,0,0,0.0,0.0,1360.0,1360.0,1360.0
37014,2020,5,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL ASCENSION,301831,18,MUNICIPALIDAD DISTRITAL ASCENSION,9,HUANCAVELICA,1,HUANCAVELICA,18,HUANCAVELICA,64,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",23,PROTECCION SOCIAL,51,ASISTENCIA SOCIAL,115,PROTECCION DE POBLACIONES EN RIESGO,1,290093,SENSIBILIZACION Y COMUNICACION DEL RIESGO,9,HUANCAVELICA,5,RECURSOS DETERMINADOS,7,FONDO DE COMPENSACION MUNICIPAL,A,SUB CUENTA - FONCOMUN,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,8,SUMINISTROS MEDICOS,2,"MATERIAL,INSUMOS,INSTRUMENTAL Y ACCESORIOS MEDICOS,QUIRURGICOS, ODONTOLOGICOS Y DE LABORATORIO",1,"MATERIAL, INSUMOS, INSTRUMENTAL Y ACCESORIOS  MEDICOS, QUIRURGICOS, ODONTOLOGICOS Y DE LABORATORIO",0,0,0.0,0.0,600.0,0.0,0.0
37015,2020,0,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL ASCENSION,301831,18,MUNICIPALIDAD DISTRITAL ASCENSION,9,HUANCAVELICA,1,HUANCAVELICA,18,HUANCAVELICA,64,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",23,PROTECCION SOCIAL,51,ASISTENCIA SOCIAL,115,PROTECCION DE POBLACIONES EN RIESGO,1,290093,SENSIBILIZACION Y COMUNICACION DEL RIESGO,9,HUANCAVELICA,5,RECURSOS DETERMINADOS,7,FONDO DE COMPENSACION MUNICIPAL,0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,5,MATERIALES Y  UTILES,4,"ELECTRICIDAD, ILUMINACION Y ELECTRONICA",1,"ELECTRICIDAD, ILUMINACION Y ELECTRONICA",0,168,0.0,0.0,0.0,0.0,0.0
37016,2020,0,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL ASCENSION,301831,18,MUNICIPALIDAD DISTRITAL ASCENSION,9,HUANCAVELICA,1,HUANCAVELICA,18,HUANCAVELICA,64,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",23,PROTECCION SOCIAL,51,ASISTENCIA SOCIAL,115,PROTECCION DE POBLACIONES EN RIESGO,1,290093,SENSIBILIZACION Y COMUNICACION DEL RIESGO,9,HUANCAVELICA,1,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,9,MATERIALES Y UTILES DE ENSEÑANZA,1,MATERIALES Y UTILES DE ENSEÑANZA,99,OTROS MATERIALES DIVERSOS DE ENSEÑANZA,0,0,0.0,0.0,0.0,0.0,0.0
37017,2020,4,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL ASCENSION,301831,18,MUNICIPALIDAD DISTRITAL ASCENSION,9,HUANCAVELICA,1,HUANCAVELICA,18,HUANCAVELICA,65,68,REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES,ACTIVIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",5,ORDEN PUBLICO Y SEGURIDAD,16,GESTION DE RIESGOS Y EMERGENCIAS,36,ATENCION INMEDIATA DE DESASTRES,1,290411,ADQUISICION Y DISTRIBUCION DE PRODUCTOS DE PRIMERA NECESIDAD - COVID-19,9,HUANCAVELICA,1,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,19,SUBCUENTA - CANASTA BASICA FAMILIAR -COVID 19,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,1,ALIMENTOS Y BEBIDAS,1,ALIMENTOS Y BEBIDAS,1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,0,0,0.0,0.0,100000.0,100000.0,12800.0
37018,2020,4,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL ASCENSION,301831,18,MUNICIPALIDAD DISTRITAL ASCENSION,9,HUANCAVELICA,1,HUANCAVELICA,18,HUANCAVELICA,65,68,REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES,ACTIVIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",5,ORDEN PUBLICO Y SEGURIDAD,16,GESTION DE RIESGOS Y EMERGENCIAS,36,ATENCION INMEDIATA DE DESASTRES,1,290411,ADQUISICION Y DISTRIBUCION DE PRODUCTOS DE PRIMERA NECESIDAD - COVID-19,9,HUANCAVELICA,5,RECURSOS DETERMINADOS,7,FONDO DE COMPENSACION MUNICIPAL,0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,8,SUMINISTROS MEDICOS,2,"MATERIAL,INSUMOS,INSTRUMENTAL Y ACCESORIOS MEDICOS,QUIRURGICOS, ODONTOLOGICOS Y DE LABORATORIO",1,"MATERIAL, INSUMOS, INSTRUMENTAL Y ACCESORIOS  MEDICOS, QUIRURGICOS, ODONTOLOGICOS Y DE LABORATORIO",0,0,2205.0,2205.0,0.0,0.0,0.0
37019,2020,3,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL ASCENSION,301831,18,MUNICIPALIDAD DISTRITAL ASCENSION,9,HUANCAVELICA,1,HUANCAVELICA,18,HUANCAVELICA,65,68,REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES,ACTIVIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",5,ORDEN PUBLICO Y SEGURIDAD,16,GESTION DE RIESGOS Y EMERGENCIAS,36,ATENCION INMEDIATA DE DESASTRES,1,290411,ADQUISICION Y DISTRIBUCION DE PRODUCTOS DE PRIMERA NECESIDAD - COVID-19,9,HUANCAVELICA,1,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,1,ALIMENTOS Y BEBIDAS,1,ALIMENTOS Y BEBIDAS,1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,0,0,100000.0,0.0,0.0,0.0,0.0
37020,2020,7,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL ASCENSION,301831,18,MUNICIPALIDAD DISTRITAL ASCENSION,9,HUANCAVELICA,1,HUANCAVELICA,18,HUANCAVELICA,64,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",23,PROTECCION SOCIAL,51,ASISTENCIA SOCIAL,115,PROTECCION DE POBLACIONES EN RIESGO,1,290093,SENSIBILIZACION Y COMUNICACION DEL RIESGO,9,HUANCAVELICA,5,RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",13,SUBCUENTA- PLAN DE INCENTIVOS A LA MEJORA DE LA GESTION Y MODERNIZACION MUNICIPAL,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,99,COMPRA DE OTROS BIENES,1,COMPRA DE OTROS BIENES,99,OTROS BIENES,0,0,0.0,0.0,700.0,700.0,700.0
37021,2020,9,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL ASCENSION,301831,18,MUNICIPALIDAD DISTRITAL ASCENSION,9,HUANCAVELICA,1,HUANCAVELICA,18,HUANCAVELICA,66,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",23,PROTECCION SOCIAL,51,ASISTENCIA SOCIAL,114,DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,1,290093,SENSIBILIZACION Y COMUNICACION DEL RIESGO,9,HUANCAVELICA,4,DONACIONES Y TRANSFERENCIAS,13,DONACIONES Y TRANSFERENCIAS,0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,2,CONTRATACION DE SERVICIOS,7,SERVICIOS PROFESIONALES Y TECNICOS,11,OTROS SERVICIOS,99,SERVICIOS DIVERSOS,0,0,6000.0,0.0,0.0,0.0,0.0
37022,2020,8,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL ASCENSION,301831,18,MUNICIPALIDAD DISTRITAL ASCENSION,9,HUANCAVELICA,1,HUANCAVELICA,18,HUANCAVELICA,64,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",23,PROTECCION SOCIAL,51,ASISTENCIA SOCIAL,115,PROTECCION DE POBLACIONES EN RIESGO,1,290093,SENSIBILIZACION Y COMUNICACION DEL RIESGO,9,HUANCAVELICA,5,RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",13,SUBCUENTA- PLAN DE INCENTIVOS A LA MEJORA DE LA GESTION Y MODERNIZACION MUNICIPAL,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,8,SUMINISTROS MEDICOS,2,"MATERIAL,INSUMOS,INSTRUMENTAL Y ACCESORIOS MEDICOS,QUIRURGICOS, ODONTOLOGICOS Y DE LABORATORIO",1,"MATERIAL, INSUMOS, INSTRUMENTAL Y ACCESORIOS  MEDICOS, QUIRURGICOS, ODONTOLOGICOS Y DE LABORATORIO",0,0,0.0,0.0,240.0,240.0,0.0
37023,2020,8,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL ASCENSION,301831,18,MUNICIPALIDAD DISTRITAL ASCENSION,9,HUANCAVELICA,1,HUANCAVELICA,18,HUANCAVELICA,64,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",23,PROTECCION SOCIAL,51,ASISTENCIA SOCIAL,115,PROTECCION DE POBLACIONES EN RIESGO,1,290093,SENSIBILIZACION Y COMUNICACION DEL RIESGO,9,HUANCAVELICA,5,RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,8,SUMINISTROS MEDICOS,2,"MATERIAL,INSUMOS,INSTRUMENTAL Y ACCESORIOS MEDICOS,QUIRURGICOS, ODONTOLOGICOS Y DE LABORATORIO",1,"MATERIAL, INSUMOS, INSTRUMENTAL Y ACCESORIOS  MEDICOS, QUIRURGICOS, ODONTOLOGICOS Y DE LABORATORIO",0,0,240.0,240.0,0.0,0.0,0.0
37024,2020,7,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL ASCENSION,301831,18,MUNICIPALIDAD DISTRITAL ASCENSION,9,HUANCAVELICA,1,HUANCAVELICA,18,HUANCAVELICA,64,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",23,PROTECCION SOCIAL,51,ASISTENCIA SOCIAL,115,PROTECCION DE POBLACIONES EN RIESGO,1,290093,SENSIBILIZACION Y COMUNICACION DEL RIESGO,9,HUANCAVELICA,5,RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,5,MATERIALES Y  UTILES,1,DE OFICINA,2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",0,0,0.0,400.0,0.0,0.0,0.0
37025,2020,5,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL ASCENSION,301831,18,MUNICIPALIDAD DISTRITAL ASCENSION,9,HUANCAVELICA,1,HUANCAVELICA,18,HUANCAVELICA,64,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",23,PROTECCION SOCIAL,51,ASISTENCIA SOCIAL,115,PROTECCION DE POBLACIONES EN RIESGO,1,290093,SENSIBILIZACION Y COMUNICACION DEL RIESGO,9,HUANCAVELICA,5,RECURSOS DETERMINADOS,7,FONDO DE COMPENSACION MUNICIPAL,0,RECURSOS ORDINARIOS,6,GASTO DE CAPITAL,2,6,ADQUISICION DE ACTIVOS NO FINANCIEROS,3,"ADQUISICION DE VEHICULOS, MAQUINARIAS Y OTROS",2,"ADQUISICION DE MAQUINARIAS, EQUIPO Y MOBILIARIO",3,ADQUISICION DE EQUIPOS INFORMATICOS Y DE COMUNICACIONES,1,EQUIPOS COMPUTACIONALES Y PERIFERICOS,0,0,280.0,0.0,0.0,0.0,0.0
37026,2020,0,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL ASCENSION,301831,18,MUNICIPALIDAD DISTRITAL ASCENSION,9,HUANCAVELICA,1,HUANCAVELICA,18,HUANCAVELICA,64,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",23,PROTECCION SOCIAL,51,ASISTENCIA SOCIAL,115,PROTECCION DE POBLACIONES EN RIESGO,1,290093,SENSIBILIZACION Y COMUNICACION DEL RIESGO,9,HUANCAVELICA,5,RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",0,RECURSOS ORDINARIOS,6,GASTO DE CAPITAL,2,6,ADQUISICION DE ACTIVOS NO FINANCIEROS,3,"ADQUISICION DE VEHICULOS, MAQUINARIAS Y OTROS",2,"ADQUISICION DE MAQUINARIAS, EQUIPO Y MOBILIARIO",1,PARA OFICINA,2,MOBILIARIO,0,1120,0.0,0.0,0.0,0.0,0.0
37027,2020,0,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL ASCENSION,301831,18,MUNICIPALIDAD DISTRITAL ASCENSION,9,HUANCAVELICA,1,HUANCAVELICA,18,HUANCAVELICA,64,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",23,PROTECCION SOCIAL,51,ASISTENCIA SOCIAL,115,PROTECCION DE POBLACIONES EN RIESGO,1,290093,SENSIBILIZACION Y COMUNICACION DEL RIESGO,9,HUANCAVELICA,5,RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,8,SUMINISTROS MEDICOS,2,"MATERIAL,INSUMOS,INSTRUMENTAL Y ACCESORIOS MEDICOS,QUIRURGICOS, ODONTOLOGICOS Y DE LABORATORIO",1,"MATERIAL, INSUMOS, INSTRUMENTAL Y ACCESORIOS  MEDICOS, QUIRURGICOS, ODONTOLOGICOS Y DE LABORATORIO",0,7550,0.0,0.0,0.0,0.0,0.0
37028,2020,5,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL ASCENSION,301831,18,MUNICIPALIDAD DISTRITAL ASCENSION,9,HUANCAVELICA,1,HUANCAVELICA,18,HUANCAVELICA,65,68,REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES,ACTIVIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",5,ORDEN PUBLICO Y SEGURIDAD,16,GESTION DE RIESGOS Y EMERGENCIAS,36,ATENCION INMEDIATA DE DESASTRES,1,290411,ADQUISICION Y DISTRIBUCION DE PRODUCTOS DE PRIMERA NECESIDAD - COVID-19,9,HUANCAVELICA,5,RECURSOS DETERMINADOS,7,FONDO DE COMPENSACION MUNICIPAL,A,SUB CUENTA - FONCOMUN,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,5,MATERIALES Y  UTILES,3,"ASEO, LIMPIEZA Y COCINA",1,"ASEO, LIMPIEZA Y TOCADOR",0,0,0.0,0.0,0.0,58.0,58.0
37029,2020,0,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL ASCENSION,301831,18,MUNICIPALIDAD DISTRITAL ASCENSION,9,HUANCAVELICA,1,HUANCAVELICA,18,HUANCAVELICA,65,68,REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES,ACTIVIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",5,ORDEN PUBLICO Y SEGURIDAD,16,GESTION DE RIESGOS Y EMERGENCIAS,36,ATENCION INMEDIATA DE DESASTRES,1,290411,ADQUISICION Y DISTRIBUCION DE PRODUCTOS DE PRIMERA NECESIDAD - COVID-19,9,HUANCAVELICA,5,RECURSOS DETERMINADOS,7,FONDO DE COMPENSACION MUNICIPAL,0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,1,ALIMENTOS Y BEBIDAS,1,ALIMENTOS Y BEBIDAS,1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,0,1200,0.0,0.0,0.0,0.0,0.0
